  0.150383D+03  0.980266D+00  0.344237D+00
  0.150438D+03  0.995578D+00  0.349685D+00
  0.150492D+03  0.101138D+01  0.355309D+00
  0.150546D+03  0.102770D+01  0.361116D+00
  0.150601D+03  0.104456D+01  0.367112D+00
  0.150655D+03  0.106196D+01  0.373305D+00
  0.150709D+03  0.107994D+01  0.379703D+00
  0.150764D+03  0.109852D+01  0.386314D+00
  0.150818D+03  0.111772D+01  0.393146D+00
  0.150873D+03  0.113757D+01  0.400209D+00
  0.150927D+03  0.115809D+01  0.407511D+00
  0.150981D+03  0.117931D+01  0.415064D+00
  0.151036D+03  0.120126D+01  0.422876D+00
  0.151090D+03  0.122398D+01  0.430959D+00
  0.151144D+03  0.124748D+01  0.439326D+00
  0.151199D+03  0.127182D+01  0.447987D+00
  0.151253D+03  0.129702D+01  0.456956D+00
  0.151307D+03  0.132312D+01  0.466246D+00
  0.151362D+03  0.135016D+01  0.475872D+00
  0.151416D+03  0.137818D+01  0.485848D+00
  0.151470D+03  0.140723D+01  0.496191D+00
  0.151525D+03  0.143736D+01  0.506918D+00
  0.151579D+03  0.146861D+01  0.518046D+00
  0.151633D+03  0.150104D+01  0.529593D+00
  0.151688D+03  0.153471D+01  0.541580D+00
  0.151742D+03  0.156966D+01  0.554028D+00
  0.151796D+03  0.160597D+01  0.566960D+00
  0.151851D+03  0.164370D+01  0.580397D+00
  0.151905D+03  0.168291D+01  0.594367D+00
  0.151960D+03  0.172370D+01  0.608894D+00
  0.152014D+03  0.176612D+01  0.624008D+00
  0.152068D+03  0.181027D+01  0.639737D+00
  0.152123D+03  0.185623D+01  0.656114D+00
  0.152177D+03  0.190410D+01  0.673172D+00
  0.152231D+03  0.195398D+01  0.690947D+00
  0.152286D+03  0.200597D+01  0.709477D+00
  0.152340D+03  0.206019D+01  0.728802D+00
  0.152394D+03  0.211676D+01  0.748966D+00
  0.152449D+03  0.217579D+01  0.770013D+00
  0.152503D+03  0.223744D+01  0.791992D+00
  0.152557D+03  0.230185D+01  0.814957D+00
  0.152612D+03  0.236917D+01  0.838961D+00
  0.152666D+03  0.243955D+01  0.864064D+00
  0.152720D+03  0.251319D+01  0.890328D+00
  0.152775D+03  0.259027D+01  0.917822D+00
  0.152829D+03  0.267099D+01  0.946616D+00
  0.152883D+03  0.275555D+01  0.976787D+00
  0.152938D+03  0.284420D+01  0.100842D+01
  0.152992D+03  0.293717D+01  0.104159D+01
  0.153046D+03  0.303471D+01  0.107640D+01
  0.153101D+03  0.313712D+01  0.111296D+01
  0.153155D+03  0.324468D+01  0.115135D+01
  0.153210D+03  0.335771D+01  0.119170D+01
  0.153264D+03  0.347655D+01  0.123413D+01
  0.153318D+03  0.360156D+01  0.127877D+01
  0.153373D+03  0.373311D+01  0.132575D+01
  0.153427D+03  0.387163D+01  0.137523D+01
  0.153481D+03  0.401753D+01  0.142734D+01
  0.153536D+03  0.417129D+01  0.148227D+01
  0.153590D+03  0.433339D+01  0.154019D+01
  0.153644D+03  0.450435D+01  0.160128D+01
  0.153699D+03  0.468472D+01  0.166575D+01
  0.153753D+03  0.487507D+01  0.173379D+01
  0.153807D+03  0.507602D+01  0.180562D+01
  0.153862D+03  0.528820D+01  0.188148D+01
  0.153916D+03  0.551226D+01  0.196161D+01
  0.153970D+03  0.574890D+01  0.204623D+01
  0.154025D+03  0.599880D+01  0.213562D+01
  0.154079D+03  0.626270D+01  0.223003D+01
  0.154133D+03  0.654131D+01  0.232972D+01
  0.154188D+03  0.683534D+01  0.243494D+01
  0.154242D+03  0.714549D+01  0.254595D+01
  0.154297D+03  0.747241D+01  0.266297D+01
  0.154351D+03  0.781671D+01  0.278624D+01
  0.154405D+03  0.817888D+01  0.291594D+01
  0.154460D+03  0.855932D+01  0.305220D+01
  0.154514D+03  0.895826D+01  0.319511D+01
  0.154568D+03  0.937573D+01  0.334470D+01
  0.154623D+03  0.981151D+01  0.350088D+01
  0.154677D+03  0.102650D+02  0.366346D+01
  0.154731D+03  0.107354D+02  0.383210D+01
  0.154786D+03  0.112211D+02  0.400633D+01
  0.154840D+03  0.117204D+02  0.418544D+01
  0.154894D+03  0.122306D+02  0.436853D+01
  0.154949D+03  0.127485D+02  0.455445D+01
  0.155003D+03  0.132701D+02  0.474178D+01
  0.155057D+03  0.137907D+02  0.492882D+01
  0.155112D+03  0.143048D+02  0.511359D+01
  0.155166D+03  0.148059D+02  0.529382D+01
  0.155220D+03  0.152871D+02  0.546700D+01
  0.155275D+03  0.157409D+02  0.563045D+01
  0.155329D+03  0.161594D+02  0.578133D+01
  0.155383D+03  0.165346D+02  0.591679D+01
  0.155438D+03  0.168589D+02  0.603407D+01
  0.155492D+03  0.171250D+02  0.613060D+01
  0.155547D+03  0.173270D+02  0.620416D+01
  0.155601D+03  0.174597D+02  0.625299D+01
  0.155655D+03  0.175201D+02  0.627589D+01
  0.155710D+03  0.175064D+02  0.627229D+01
  0.155764D+03  0.174191D+02  0.624229D+01
  0.155818D+03  0.172603D+02  0.618667D+01
  0.155873D+03  0.170340D+02  0.610680D+01
  0.155927D+03  0.167454D+02  0.600459D+01
  0.155981D+03  0.164013D+02  0.588240D+01
  0.156036D+03  0.160088D+02  0.574284D+01
  0.156090D+03  0.155760D+02  0.558871D+01
  0.156144D+03  0.151107D+02  0.542287D+01
  0.156199D+03  0.146207D+02  0.524810D+01
  0.156253D+03  0.141133D+02  0.506704D+01
  0.156307D+03  0.135954D+02  0.488211D+01
  0.156362D+03  0.130730D+02  0.469548D+01
  0.156416D+03  0.125513D+02  0.450904D+01
  0.156470D+03  0.120349D+02  0.432441D+01
  0.156525D+03  0.115274D+02  0.414292D+01
  0.156579D+03  0.110319D+02  0.396564D+01
  0.156634D+03  0.105506D+02  0.379340D+01
  0.156688D+03  0.100852D+02  0.362683D+01
  0.156742D+03  0.963706D+01  0.346639D+01
  0.156797D+03  0.920689D+01  0.331234D+01
  0.156851D+03  0.879513D+01  0.316486D+01
  0.156905D+03  0.840192D+01  0.302399D+01
  0.156960D+03  0.802714D+01  0.288970D+01
  0.157014D+03  0.767050D+01  0.276188D+01
  0.157068D+03  0.733157D+01  0.264039D+01
  0.157123D+03  0.700980D+01  0.252503D+01
  0.157177D+03  0.670456D+01  0.241558D+01
  0.157231D+03  0.641520D+01  0.231180D+01
  0.157286D+03  0.614100D+01  0.221345D+01
  0.157340D+03  0.588125D+01  0.212026D+01
  0.157394D+03  0.563522D+01  0.203199D+01
  0.157449D+03  0.540222D+01  0.194837D+01
  0.157503D+03  0.518154D+01  0.186917D+01
  0.157557D+03  0.497250D+01  0.179413D+01
  0.157612D+03  0.477446D+01  0.172303D+01
  0.157666D+03  0.458678D+01  0.165565D+01
  0.157720D+03  0.440888D+01  0.159176D+01
  0.157775D+03  0.424018D+01  0.153117D+01
  0.157829D+03  0.408016D+01  0.147369D+01
  0.157884D+03  0.392829D+01  0.141913D+01
  0.157938D+03  0.378411D+01  0.136733D+01
  0.157992D+03  0.364715D+01  0.131812D+01
  0.158047D+03  0.351700D+01  0.127134D+01
  0.158101D+03  0.339326D+01  0.122687D+01
  0.158155D+03  0.327555D+01  0.118455D+01
  0.158210D+03  0.316352D+01  0.114428D+01
  0.158264D+03  0.305684D+01  0.110592D+01
  0.158318D+03  0.295521D+01  0.106937D+01
  0.158373D+03  0.285833D+01  0.103453D+01
  0.158427D+03  0.276593D+01  0.100129D+01
  0.158481D+03  0.267776D+01  0.969578D+00
  0.158536D+03  0.259358D+01  0.939294D+00
  0.158590D+03  0.251318D+01  0.910362D+00
  0.158644D+03  0.243633D+01  0.882709D+00
  0.158699D+03  0.236285D+01  0.856264D+00
  0.158753D+03  0.229255D+01  0.830960D+00
  0.158807D+03  0.222526D+01  0.806738D+00
  0.158862D+03  0.216082D+01  0.783539D+00
  0.158916D+03  0.209908D+01  0.761309D+00
  0.158971D+03  0.203989D+01  0.739996D+00
  0.159025D+03  0.198313D+01  0.719555D+00
  0.159079D+03  0.192866D+01  0.699938D+00
  0.159134D+03  0.187638D+01  0.681105D+00
  0.159188D+03  0.182616D+01  0.663016D+00
  0.159242D+03  0.177792D+01  0.645633D+00
  0.159297D+03  0.173154D+01  0.628922D+00
  0.159351D+03  0.168693D+01  0.612849D+00
  0.159405D+03  0.164402D+01  0.597383D+00
  0.159460D+03  0.160272D+01  0.582496D+00
  0.159514D+03  0.156294D+01  0.568159D+00
  0.159568D+03  0.152463D+01  0.554346D+00
  0.159623D+03  0.148770D+01  0.541033D+00
  0.159677D+03  0.145211D+01  0.528197D+00
  0.159731D+03  0.141777D+01  0.515815D+00
  0.159786D+03  0.138464D+01  0.503867D+00
  0.159840D+03  0.135267D+01  0.492334D+00
  0.159894D+03  0.132179D+01  0.481196D+00
  0.159949D+03  0.129197D+01  0.470436D+00
  0.160003D+03  0.126315D+01  0.460039D+00
  0.160057D+03  0.123529D+01  0.449987D+00
  0.160112D+03  0.120835D+01  0.440266D+00
  0.160166D+03  0.118230D+01  0.430862D+00
  0.160221D+03  0.115708D+01  0.421762D+00
  0.160275D+03  0.113268D+01  0.412952D+00
  0.160329D+03  0.110905D+01  0.404422D+00
  0.160384D+03  0.108616D+01  0.396158D+00
  0.160438D+03  0.106399D+01  0.388151D+00
  0.160492D+03  0.104249D+01  0.380390D+00
  0.160547D+03  0.102166D+01  0.372865D+00
  0.160601D+03  0.100145D+01  0.365567D+00
  0.160655D+03  0.981850D+00  0.358486D+00
  0.160710D+03  0.962830D+00  0.351615D+00
  0.160764D+03  0.944369D+00  0.344945D+00
  0.160818D+03  0.926445D+00  0.338469D+00
  0.160873D+03  0.909039D+00  0.332179D+00
  0.160927D+03  0.892130D+00  0.326068D+00
  0.160981D+03  0.875699D+00  0.320130D+00
  0.161036D+03  0.859730D+00  0.314358D+00
  0.161090D+03  0.844205D+00  0.308746D+00
  0.161144D+03  0.829108D+00  0.303288D+00
  0.161199D+03  0.814423D+00  0.297978D+00
  0.161253D+03  0.800136D+00  0.292812D+00
  0.161308D+03  0.786233D+00  0.287784D+00
  0.161362D+03  0.772699D+00  0.282890D+00
  0.161416D+03  0.759523D+00  0.278124D+00
  0.161471D+03  0.746691D+00  0.273482D+00
  0.161525D+03  0.734192D+00  0.268961D+00
  0.161579D+03  0.722014D+00  0.264555D+00
  0.161634D+03  0.710147D+00  0.260261D+00
  0.161688D+03  0.698580D+00  0.256076D+00
  0.161742D+03  0.687303D+00  0.251995D+00
  0.161797D+03  0.676307D+00  0.248015D+00
  0.161851D+03  0.665581D+00  0.244133D+00
  0.161905D+03  0.655119D+00  0.240345D+00
  0.161960D+03  0.644910D+00  0.236649D+00
  0.162014D+03  0.634946D+00  0.233042D+00
  0.162068D+03  0.625221D+00  0.229521D+00
  0.162123D+03  0.615727D+00  0.226083D+00
  0.162177D+03  0.606455D+00  0.222725D+00
  0.162231D+03  0.597400D+00  0.219445D+00
  0.162286D+03  0.588554D+00  0.216241D+00
  0.162340D+03  0.579911D+00  0.213111D+00
  0.162395D+03  0.571466D+00  0.210051D+00
  0.162449D+03  0.563211D+00  0.207060D+00
  0.162503D+03  0.555142D+00  0.204136D+00
  0.162558D+03  0.547252D+00  0.201277D+00
  0.162612D+03  0.539537D+00  0.198481D+00
  0.162666D+03  0.531991D+00  0.195747D+00
  0.162721D+03  0.524609D+00  0.193071D+00
  0.162775D+03  0.517387D+00  0.190453D+00
  0.162829D+03  0.510320D+00  0.187891D+00
  0.162884D+03  0.503404D+00  0.185384D+00
  0.162938D+03  0.496634D+00  0.182929D+00
  0.162992D+03  0.490006D+00  0.180525D+00
  0.163047D+03  0.483516D+00  0.178172D+00
  0.163101D+03  0.477161D+00  0.175867D+00
  0.163155D+03  0.470936D+00  0.173609D+00
  0.163210D+03  0.464839D+00  0.171397D+00
  0.163264D+03  0.458865D+00  0.169230D+00
  0.163318D+03  0.453011D+00  0.167106D+00
  0.163373D+03  0.447274D+00  0.165025D+00
  0.163427D+03  0.441652D+00  0.162985D+00
  0.163481D+03  0.436140D+00  0.160984D+00
  0.163536D+03  0.430736D+00  0.159023D+00
  0.163590D+03  0.425437D+00  0.157100D+00
  0.163645D+03  0.420241D+00  0.155214D+00
  0.163699D+03  0.415144D+00  0.153363D+00
  0.163753D+03  0.410144D+00  0.151548D+00
  0.163808D+03  0.405240D+00  0.149768D+00
  0.163862D+03  0.400427D+00  0.148020D+00
  0.163916D+03  0.395705D+00  0.146305D+00
  0.163971D+03  0.391070D+00  0.144622D+00
  0.164025D+03  0.386521D+00  0.142970D+00
  0.164079D+03  0.382055D+00  0.141348D+00
  0.164134D+03  0.377670D+00  0.139755D+00
  0.164188D+03  0.373365D+00  0.138191D+00
  0.164242D+03  0.369138D+00  0.136655D+00
  0.164297D+03  0.364986D+00  0.135146D+00
  0.164351D+03  0.360907D+00  0.133664D+00
  0.164405D+03  0.356901D+00  0.132208D+00
  0.164460D+03  0.352965D+00  0.130778D+00
  0.164514D+03  0.349098D+00  0.129372D+00
  0.164568D+03  0.345297D+00  0.127991D+00
  0.164623D+03  0.341563D+00  0.126633D+00
  0.164677D+03  0.337892D+00  0.125299D+00
  0.164732D+03  0.334283D+00  0.123987D+00
  0.164786D+03  0.330736D+00  0.122697D+00
  0.164840D+03  0.327248D+00  0.121429D+00
  0.164895D+03  0.323819D+00  0.120181D+00
  0.164949D+03  0.320446D+00  0.118955D+00
  0.165003D+03  0.317130D+00  0.117748D+00
  0.165058D+03  0.313867D+00  0.116562D+00
  0.165112D+03  0.310658D+00  0.115394D+00
  0.165166D+03  0.307502D+00  0.114246D+00
  0.165221D+03  0.304396D+00  0.113116D+00
  0.165275D+03  0.301339D+00  0.112004D+00
  0.165329D+03  0.298332D+00  0.110909D+00
  0.165384D+03  0.295373D+00  0.109832D+00
  0.165438D+03  0.292460D+00  0.108772D+00
  0.165492D+03  0.289592D+00  0.107728D+00
  0.165547D+03  0.286770D+00  0.106701D+00
  0.165601D+03  0.283991D+00  0.105689D+00
  0.165655D+03  0.281255D+00  0.104693D+00
  0.165710D+03  0.278561D+00  0.103713D+00
  0.165764D+03  0.275909D+00  0.102747D+00
  0.165818D+03  0.273296D+00  0.101795D+00
  0.165873D+03  0.270723D+00  0.100858D+00
  0.165927D+03  0.268189D+00  0.999350D-01
  0.165982D+03  0.265692D+00  0.990256D-01
  0.166036D+03  0.263232D+00  0.981297D-01
  0.166090D+03  0.260809D+00  0.972469D-01
  0.166145D+03  0.258422D+00  0.963770D-01
  0.166199D+03  0.256069D+00  0.955197D-01
  0.166253D+03  0.253750D+00  0.946749D-01
  0.166308D+03  0.251465D+00  0.938422D-01
  0.166362D+03  0.249213D+00  0.930214D-01
  0.166416D+03  0.246993D+00  0.922123D-01
  0.166471D+03  0.244805D+00  0.914147D-01
  0.166525D+03  0.242647D+00  0.906282D-01
  0.166579D+03  0.240520D+00  0.898528D-01
  0.166634D+03  0.238423D+00  0.890883D-01
  0.166688D+03  0.236355D+00  0.883343D-01
  0.166742D+03  0.234316D+00  0.875907D-01
  0.166797D+03  0.232305D+00  0.868574D-01
  0.166851D+03  0.230322D+00  0.861340D-01
  0.166905D+03  0.228365D+00  0.854205D-01
  0.166960D+03  0.226436D+00  0.847166D-01
  0.167014D+03  0.224532D+00  0.840222D-01
  0.167069D+03  0.222654D+00  0.833371D-01
  0.167123D+03  0.220801D+00  0.826612D-01
  0.167177D+03  0.218973D+00  0.819942D-01
  0.167232D+03  0.217170D+00  0.813360D-01
  0.167286D+03  0.215389D+00  0.806864D-01
  0.167340D+03  0.213633D+00  0.800453D-01
  0.167395D+03  0.211899D+00  0.794126D-01
  0.167449D+03  0.210188D+00  0.787881D-01
  0.167503D+03  0.208499D+00  0.781715D-01
  0.167558D+03  0.206832D+00  0.775629D-01
  0.167612D+03  0.205186D+00  0.769621D-01
  0.167666D+03  0.203562D+00  0.763689D-01
  0.167721D+03  0.201957D+00  0.757832D-01
  0.167775D+03  0.200374D+00  0.752048D-01
  0.167829D+03  0.198810D+00  0.746337D-01
  0.167884D+03  0.197265D+00  0.740697D-01
  0.167938D+03  0.195740D+00  0.735127D-01
  0.167992D+03  0.194234D+00  0.729626D-01
  0.168047D+03  0.192747D+00  0.724192D-01
  0.168101D+03  0.191278D+00  0.718825D-01
  0.168155D+03  0.189827D+00  0.713523D-01
  0.168210D+03  0.188393D+00  0.708285D-01
  0.168264D+03  0.186977D+00  0.703110D-01
  0.168319D+03  0.185578D+00  0.697998D-01
  0.168373D+03  0.184196D+00  0.692947D-01
  0.168427D+03  0.182830D+00  0.687956D-01
  0.168482D+03  0.181481D+00  0.683024D-01
  0.168536D+03  0.180148D+00  0.678150D-01
  0.168590D+03  0.178830D+00  0.673334D-01
  0.168645D+03  0.177528D+00  0.668573D-01
  0.168699D+03  0.176242D+00  0.663868D-01
  0.168753D+03  0.174970D+00  0.659218D-01
  0.168808D+03  0.173713D+00  0.654622D-01
  0.168862D+03  0.172470D+00  0.650078D-01
  0.168916D+03  0.171242D+00  0.645586D-01
  0.168971D+03  0.170028D+00  0.641145D-01
  0.169025D+03  0.168828D+00  0.636755D-01
  0.169079D+03  0.167641D+00  0.632414D-01
  0.169134D+03  0.166468D+00  0.628122D-01
  0.169188D+03  0.165308D+00  0.623878D-01
  0.169242D+03  0.164161D+00  0.619682D-01
  0.169297D+03  0.163027D+00  0.615532D-01
  0.169351D+03  0.161906D+00  0.611427D-01
  0.169406D+03  0.160797D+00  0.607368D-01
  0.169460D+03  0.159700D+00  0.603354D-01
  0.169514D+03  0.158615D+00  0.599383D-01
  0.169569D+03  0.157542D+00  0.595456D-01
  0.169623D+03  0.156481D+00  0.591571D-01
  0.169677D+03  0.155431D+00  0.587728D-01
  0.169732D+03  0.154393D+00  0.583926D-01
  0.169786D+03  0.153366D+00  0.580165D-01
  0.169840D+03  0.152350D+00  0.576444D-01
  0.169895D+03  0.151344D+00  0.572763D-01
  0.169949D+03  0.150350D+00  0.569120D-01
