  0.138427D+03  0.899097D-01  0.138778D-16  0.899097D-01  0.172227D+00
  0.138481D+03  0.875762D-01  0.000000D+00  0.875762D-01  0.169266D+00
  0.138535D+03  0.853177D-01  0.000000D+00  0.853177D-01  0.166398D+00
  0.138590D+03  0.831310D-01  0.000000D+00  0.831310D-01  0.163618D+00
  0.138644D+03  0.810134D-01  0.000000D+00  0.810134D-01  0.160923D+00
  0.138698D+03  0.789618D-01  0.000000D+00  0.789618D-01  0.158309D+00
  0.138753D+03  0.769738D-01 -0.138778D-16  0.769738D-01  0.155775D+00
  0.138807D+03  0.750468D-01  0.000000D+00  0.750468D-01  0.153316D+00
  0.138861D+03  0.731782D-01  0.000000D+00  0.731782D-01  0.150931D+00
  0.138916D+03  0.713659D-01  0.000000D+00  0.713659D-01  0.148615D+00
  0.138970D+03  0.696077D-01  0.000000D+00  0.696077D-01  0.146368D+00
  0.139024D+03  0.679013D-01  0.000000D+00  0.679013D-01  0.144186D+00
  0.139079D+03  0.662448D-01  0.000000D+00  0.662448D-01  0.142067D+00
  0.139133D+03  0.646363D-01  0.000000D+00  0.646363D-01  0.140009D+00
  0.139188D+03  0.630740D-01  0.000000D+00  0.630740D-01  0.138009D+00
  0.139242D+03  0.615560D-01  0.000000D+00  0.615560D-01  0.136067D+00
  0.139296D+03  0.600808D-01  0.138778D-16  0.600808D-01  0.134179D+00
  0.139351D+03  0.586466D-01  0.000000D+00  0.586466D-01  0.132343D+00
  0.139405D+03  0.572521D-01  0.000000D+00  0.572521D-01  0.130559D+00
  0.139459D+03  0.558956D-01  0.000000D+00  0.558956D-01  0.128824D+00
  0.139514D+03  0.545759D-01  0.000000D+00  0.545759D-01  0.127137D+00
  0.139568D+03  0.532916D-01  0.000000D+00  0.532916D-01  0.125496D+00
  0.139622D+03  0.520413D-01  0.693889D-17  0.520413D-01  0.123899D+00
  0.139677D+03  0.508240D-01  0.000000D+00  0.508240D-01  0.122345D+00
  0.139731D+03  0.496382D-01 -0.693889D-17  0.496382D-01  0.120833D+00
  0.139785D+03  0.484831D-01  0.000000D+00  0.484831D-01  0.119362D+00
  0.139840D+03  0.473574D-01  0.000000D+00  0.473574D-01  0.117929D+00
  0.139894D+03  0.462601D-01  0.000000D+00  0.462601D-01  0.116534D+00
  0.139948D+03  0.451902D-01 -0.693889D-17  0.451902D-01  0.115176D+00
  0.140003D+03  0.441468D-01 -0.693889D-17  0.441468D-01  0.113854D+00
  0.140057D+03  0.431290D-01  0.000000D+00  0.431290D-01  0.112565D+00
  0.140111D+03  0.421359D-01  0.000000D+00  0.421359D-01  0.111311D+00
  0.140166D+03  0.411665D-01  0.693889D-17  0.411665D-01  0.110088D+00
  0.140220D+03  0.402202D-01 -0.693889D-17  0.402202D-01  0.108897D+00
  0.140275D+03  0.392962D-01  0.000000D+00  0.392962D-01  0.107736D+00
  0.140329D+03  0.383936D-01  0.693889D-17  0.383936D-01  0.106605D+00
  0.140383D+03  0.375118D-01  0.000000D+00  0.375118D-01  0.105503D+00
  0.140438D+03  0.366501D-01  0.693889D-17  0.366501D-01  0.104428D+00
  0.140492D+03  0.358078D-01  0.000000D+00  0.358078D-01  0.103380D+00
  0.140546D+03  0.349842D-01  0.000000D+00  0.349842D-01  0.102359D+00
  0.140601D+03  0.341788D-01  0.000000D+00  0.341788D-01  0.101363D+00
  0.140655D+03  0.333910D-01  0.000000D+00  0.333910D-01  0.100392D+00
  0.140709D+03  0.326201D-01  0.000000D+00  0.326201D-01  0.994456D-01
  0.140764D+03  0.318657D-01  0.693889D-17  0.318657D-01  0.985222D-01
  0.140818D+03  0.311272D-01  0.000000D+00  0.311272D-01  0.976217D-01
  0.140872D+03  0.304041D-01  0.000000D+00  0.304041D-01  0.967435D-01
  0.140927D+03  0.296958D-01  0.000000D+00  0.296958D-01  0.958868D-01
  0.140981D+03  0.290020D-01  0.000000D+00  0.290020D-01  0.950513D-01
  0.141035D+03  0.283221D-01  0.000000D+00  0.283221D-01  0.942362D-01
  0.141090D+03  0.276558D-01  0.000000D+00  0.276558D-01  0.934411D-01
  0.141144D+03  0.270026D-01  0.000000D+00  0.270026D-01  0.926655D-01
  0.141198D+03  0.263620D-01  0.000000D+00  0.263620D-01  0.919089D-01
  0.141253D+03  0.257337D-01  0.000000D+00  0.257337D-01  0.911707D-01
  0.141307D+03  0.251173D-01 -0.693889D-17  0.251173D-01  0.904506D-01
  0.141361D+03  0.245125D-01  0.000000D+00  0.245125D-01  0.897482D-01
  0.141416D+03  0.239187D-01  0.000000D+00  0.239187D-01  0.890628D-01
  0.141470D+03  0.233359D-01  0.000000D+00  0.233359D-01  0.883943D-01
  0.141525D+03  0.227635D-01  0.000000D+00  0.227635D-01  0.877421D-01
  0.141579D+03  0.222012D-01  0.000000D+00  0.222012D-01  0.871058D-01
  0.141633D+03  0.216488D-01  0.693889D-17  0.216488D-01  0.864852D-01
  0.141688D+03  0.211059D-01  0.000000D+00  0.211059D-01  0.858798D-01
  0.141742D+03  0.205723D-01  0.693889D-17  0.205723D-01  0.852894D-01
  0.141796D+03  0.200476D-01  0.000000D+00  0.200476D-01  0.847135D-01
  0.141851D+03  0.195315D-01  0.000000D+00  0.195315D-01  0.841518D-01
  0.141905D+03  0.190239D-01  0.000000D+00  0.190239D-01  0.836041D-01
  0.141959D+03  0.185245D-01  0.000000D+00  0.185245D-01  0.830700D-01
  0.142014D+03  0.180329D-01 -0.693889D-17  0.180329D-01  0.825492D-01
  0.142068D+03  0.175490D-01  0.000000D+00  0.175490D-01  0.820415D-01
  0.142122D+03  0.170725D-01  0.000000D+00  0.170725D-01  0.815466D-01
  0.142177D+03  0.166032D-01  0.000000D+00  0.166032D-01  0.810642D-01
  0.142231D+03  0.161408D-01  0.000000D+00  0.161408D-01  0.805941D-01
  0.142285D+03  0.156852D-01  0.000000D+00  0.156852D-01  0.801361D-01
  0.142340D+03  0.152361D-01  0.000000D+00  0.152361D-01  0.796898D-01
  0.142394D+03  0.147934D-01  0.000000D+00  0.147934D-01  0.792551D-01
  0.142448D+03  0.143567D-01  0.000000D+00  0.143567D-01  0.788317D-01
  0.142503D+03  0.139260D-01  0.000000D+00  0.139260D-01  0.784195D-01
  0.142557D+03  0.135010D-01  0.000000D+00  0.135010D-01  0.780182D-01
  0.142612D+03  0.130816D-01  0.000000D+00  0.130816D-01  0.776277D-01
  0.142666D+03  0.126676D-01  0.000000D+00  0.126676D-01  0.772477D-01
  0.142720D+03  0.122587D-01  0.693889D-17  0.122587D-01  0.768780D-01
  0.142775D+03  0.118549D-01 -0.693889D-17  0.118549D-01  0.765185D-01
  0.142829D+03  0.114560D-01 -0.693889D-17  0.114560D-01  0.761690D-01
  0.142883D+03  0.110618D-01  0.693889D-17  0.110618D-01  0.758294D-01
  0.142938D+03  0.106721D-01  0.000000D+00  0.106721D-01  0.754994D-01
  0.142992D+03  0.102868D-01 -0.693889D-17  0.102868D-01  0.751790D-01
  0.143046D+03  0.990569D-02 -0.693889D-17  0.990569D-02  0.748679D-01
  0.143101D+03  0.952873D-02  0.000000D+00  0.952873D-02  0.745661D-01
  0.143155D+03  0.915570D-02  0.000000D+00  0.915570D-02  0.742734D-01
  0.143209D+03  0.878649D-02  0.693889D-17  0.878649D-02  0.739896D-01
  0.143264D+03  0.842095D-02  0.000000D+00  0.842095D-02  0.737147D-01
  0.143318D+03  0.805895D-02  0.000000D+00  0.805895D-02  0.734485D-01
  0.143372D+03  0.770035D-02  0.000000D+00  0.770035D-02  0.731908D-01
  0.143427D+03  0.734502D-02  0.693889D-17  0.734502D-02  0.729417D-01
  0.143481D+03  0.699284D-02  0.000000D+00  0.699284D-02  0.727009D-01
  0.143535D+03  0.664369D-02  0.000000D+00  0.664369D-02  0.724684D-01
  0.143590D+03  0.629743D-02  0.000000D+00  0.629743D-02  0.722440D-01
  0.143644D+03  0.595396D-02  0.000000D+00  0.595396D-02  0.720278D-01
  0.143698D+03  0.561316D-02  0.000000D+00  0.561316D-02  0.718195D-01
  0.143753D+03  0.527490D-02  0.693889D-17  0.527490D-02  0.716190D-01
  0.143807D+03  0.493908D-02  0.000000D+00  0.493908D-02  0.714264D-01
  0.143862D+03  0.460558D-02  0.000000D+00  0.460558D-02  0.712415D-01
  0.143916D+03  0.427430D-02  0.000000D+00  0.427430D-02  0.710643D-01
  0.143970D+03  0.394512D-02  0.693889D-17  0.394512D-02  0.708946D-01
  0.144025D+03  0.361794D-02  0.693889D-17  0.361794D-02  0.707324D-01
  0.144079D+03  0.329265D-02 -0.693889D-17  0.329265D-02  0.705777D-01
  0.144133D+03  0.296915D-02  0.000000D+00  0.296915D-02  0.704303D-01
  0.144188D+03  0.264734D-02  0.000000D+00  0.264734D-02  0.702902D-01
  0.144242D+03  0.232712D-02  0.000000D+00  0.232712D-02  0.701574D-01
  0.144296D+03  0.200837D-02  0.000000D+00  0.200837D-02  0.700318D-01
  0.144351D+03  0.169102D-02  0.693889D-17  0.169102D-02  0.699134D-01
  0.144405D+03  0.137495D-02  0.000000D+00  0.137495D-02  0.698021D-01
  0.144459D+03  0.106007D-02 -0.693889D-17  0.106007D-02  0.696978D-01
  0.144514D+03  0.746284D-03  0.000000D+00  0.746284D-03  0.696006D-01
  0.144568D+03  0.433499D-03  0.000000D+00  0.433499D-03  0.695103D-01
  0.144622D+03  0.121618D-03  0.000000D+00  0.121618D-03  0.694271D-01
  0.144677D+03 -0.189459D-03  0.000000D+00 -0.189459D-03  0.693507D-01
  0.144731D+03 -0.499819D-03  0.000000D+00 -0.499819D-03  0.692813D-01
  0.144785D+03 -0.809554D-03  0.000000D+00 -0.809554D-03  0.692187D-01
  0.144840D+03 -0.111876D-02  0.000000D+00 -0.111876D-02  0.691630D-01
  0.144894D+03 -0.142753D-02  0.000000D+00 -0.142753D-02  0.691141D-01
  0.144949D+03 -0.173595D-02  0.693889D-17 -0.173595D-02  0.690720D-01
  0.145003D+03 -0.204413D-02  0.000000D+00 -0.204413D-02  0.690368D-01
  0.145057D+03 -0.235214D-02 -0.693889D-17 -0.235214D-02  0.690084D-01
  0.145112D+03 -0.266008D-02  0.000000D+00 -0.266008D-02  0.689867D-01
  0.145166D+03 -0.296804D-02  0.000000D+00 -0.296804D-02  0.689718D-01
  0.145220D+03 -0.327612D-02  0.693889D-17 -0.327612D-02  0.689638D-01
  0.145275D+03 -0.358440D-02  0.000000D+00 -0.358440D-02  0.689625D-01
  0.145329D+03 -0.389297D-02  0.000000D+00 -0.389297D-02  0.689680D-01
  0.145383D+03 -0.420194D-02  0.000000D+00 -0.420194D-02  0.689804D-01
  0.145438D+03 -0.451138D-02 -0.693889D-17 -0.451138D-02  0.689995D-01
  0.145492D+03 -0.482141D-02  0.000000D+00 -0.482141D-02  0.690255D-01
  0.145546D+03 -0.513209D-02  0.000000D+00 -0.513209D-02  0.690583D-01
  0.145601D+03 -0.544355D-02  0.000000D+00 -0.544355D-02  0.690980D-01
  0.145655D+03 -0.575585D-02  0.000000D+00 -0.575585D-02  0.691446D-01
  0.145709D+03 -0.606911D-02  0.000000D+00 -0.606911D-02  0.691982D-01
  0.145764D+03 -0.638341D-02  0.000000D+00 -0.638341D-02  0.692586D-01
  0.145818D+03 -0.669885D-02  0.693889D-17 -0.669885D-02  0.693261D-01
  0.145872D+03 -0.701553D-02  0.000000D+00 -0.701553D-02  0.694006D-01
  0.145927D+03 -0.733356D-02  0.000000D+00 -0.733356D-02  0.694821D-01
  0.145981D+03 -0.765301D-02  0.000000D+00 -0.765301D-02  0.695707D-01
  0.146035D+03 -0.797401D-02  0.000000D+00 -0.797401D-02  0.696665D-01
  0.146090D+03 -0.829664D-02 -0.693889D-17 -0.829664D-02  0.697695D-01
  0.146144D+03 -0.862102D-02  0.693889D-17 -0.862102D-02  0.698797D-01
  0.146199D+03 -0.894724D-02  0.000000D+00 -0.894724D-02  0.699972D-01
  0.146253D+03 -0.927542D-02  0.693889D-17 -0.927542D-02  0.701221D-01
  0.146307D+03 -0.960565D-02  0.000000D+00 -0.960565D-02  0.702545D-01
  0.146362D+03 -0.993805D-02 -0.693889D-17 -0.993805D-02  0.703943D-01
  0.146416D+03 -0.102727D-01  0.000000D+00 -0.102727D-01  0.705416D-01
  0.146470D+03 -0.106098D-01  0.000000D+00 -0.106098D-01  0.706967D-01
  0.146525D+03 -0.109494D-01  0.000000D+00 -0.109494D-01  0.708594D-01
  0.146579D+03 -0.112916D-01  0.000000D+00 -0.112916D-01  0.710299D-01
  0.146633D+03 -0.116365D-01 -0.693889D-17 -0.116365D-01  0.712084D-01
  0.146688D+03 -0.119843D-01  0.693889D-17 -0.119843D-01  0.713947D-01
  0.146742D+03 -0.123350D-01  0.000000D+00 -0.123350D-01  0.715892D-01
  0.146796D+03 -0.126889D-01  0.000000D+00 -0.126889D-01  0.717918D-01
  0.146851D+03 -0.130460D-01  0.000000D+00 -0.130460D-01  0.720027D-01
  0.146905D+03 -0.134065D-01  0.000000D+00 -0.134065D-01  0.722220D-01
  0.146959D+03 -0.137704D-01  0.000000D+00 -0.137704D-01  0.724498D-01
  0.147014D+03 -0.141380D-01 -0.693889D-17 -0.141380D-01  0.726862D-01
  0.147068D+03 -0.145094D-01  0.000000D+00 -0.145094D-01  0.729313D-01
  0.147122D+03 -0.148847D-01  0.000000D+00 -0.148847D-01  0.731852D-01
  0.147177D+03 -0.152640D-01  0.693889D-17 -0.152640D-01  0.734482D-01
  0.147231D+03 -0.156475D-01  0.000000D+00 -0.156475D-01  0.737203D-01
  0.147286D+03 -0.160354D-01  0.693889D-17 -0.160354D-01  0.740016D-01
  0.147340D+03 -0.164278D-01  0.000000D+00 -0.164278D-01  0.742924D-01
  0.147394D+03 -0.168249D-01  0.000000D+00 -0.168249D-01  0.745928D-01
  0.147449D+03 -0.172268D-01  0.000000D+00 -0.172268D-01  0.749028D-01
  0.147503D+03 -0.176338D-01  0.693889D-17 -0.176338D-01  0.752228D-01
  0.147557D+03 -0.180459D-01 -0.693889D-17 -0.180459D-01  0.755529D-01
  0.147612D+03 -0.184634D-01  0.000000D+00 -0.184634D-01  0.758932D-01
  0.147666D+03 -0.188864D-01  0.000000D+00 -0.188864D-01  0.762440D-01
  0.147720D+03 -0.193151D-01  0.693889D-17 -0.193151D-01  0.766054D-01
  0.147775D+03 -0.197497D-01  0.000000D+00 -0.197497D-01  0.769777D-01
  0.147829D+03 -0.201905D-01  0.000000D+00 -0.201905D-01  0.773610D-01
  0.147883D+03 -0.206376D-01 -0.693889D-17 -0.206376D-01  0.777555D-01
  0.147938D+03 -0.210912D-01  0.000000D+00 -0.210912D-01  0.781616D-01
  0.147992D+03 -0.215516D-01  0.000000D+00 -0.215516D-01  0.785794D-01
  0.148046D+03 -0.220189D-01  0.000000D+00 -0.220189D-01  0.790092D-01
  0.148101D+03 -0.224935D-01  0.000000D+00 -0.224935D-01  0.794511D-01
  0.148155D+03 -0.229754D-01  0.000000D+00 -0.229754D-01  0.799056D-01
  0.148209D+03 -0.234651D-01  0.000000D+00 -0.234651D-01  0.803728D-01
  0.148264D+03 -0.239627D-01 -0.693889D-17 -0.239627D-01  0.808531D-01
  0.148318D+03 -0.244685D-01  0.693889D-17 -0.244685D-01  0.813466D-01
  0.148372D+03 -0.249827D-01  0.000000D+00 -0.249827D-01  0.818538D-01
  0.148427D+03 -0.255057D-01  0.000000D+00 -0.255057D-01  0.823750D-01
  0.148481D+03 -0.260377D-01  0.000000D+00 -0.260377D-01  0.829104D-01
  0.148536D+03 -0.265790D-01  0.000000D+00 -0.265790D-01  0.834604D-01
  0.148590D+03 -0.271300D-01  0.138778D-16 -0.271300D-01  0.840254D-01
  0.148644D+03 -0.276909D-01  0.000000D+00 -0.276909D-01  0.846057D-01
  0.148699D+03 -0.282620D-01  0.000000D+00 -0.282620D-01  0.852017D-01
  0.148753D+03 -0.288438D-01  0.000000D+00 -0.288438D-01  0.858138D-01
  0.148807D+03 -0.294366D-01  0.693889D-17 -0.294366D-01  0.864423D-01
  0.148862D+03 -0.300406D-01  0.000000D+00 -0.300406D-01  0.870878D-01
  0.148916D+03 -0.306564D-01  0.000000D+00 -0.306564D-01  0.877507D-01
  0.148970D+03 -0.312842D-01  0.000000D+00 -0.312842D-01  0.884314D-01
  0.149025D+03 -0.319246D-01  0.000000D+00 -0.319246D-01  0.891304D-01
  0.149079D+03 -0.325779D-01  0.000000D+00 -0.325779D-01  0.898481D-01
  0.149133D+03 -0.332445D-01  0.000000D+00 -0.332445D-01  0.905852D-01
  0.149188D+03 -0.339249D-01  0.693889D-17 -0.339249D-01  0.913421D-01
  0.149242D+03 -0.346196D-01  0.000000D+00 -0.346196D-01  0.921193D-01
  0.149296D+03 -0.353291D-01  0.000000D+00 -0.353291D-01  0.929175D-01
  0.149351D+03 -0.360538D-01  0.693889D-17 -0.360538D-01  0.937373D-01
  0.149405D+03 -0.367943D-01  0.693889D-17 -0.367943D-01  0.945793D-01
  0.149459D+03 -0.375512D-01  0.000000D+00 -0.375512D-01  0.954440D-01
  0.149514D+03 -0.383249D-01  0.000000D+00 -0.383249D-01  0.963323D-01
  0.149568D+03 -0.391162D-01  0.000000D+00 -0.391162D-01  0.972448D-01
  0.149623D+03 -0.399256D-01  0.000000D+00 -0.399256D-01  0.981822D-01
  0.149677D+03 -0.407537D-01  0.000000D+00 -0.407537D-01  0.991453D-01
  0.149731D+03 -0.416013D-01  0.000000D+00 -0.416013D-01  0.100135D+00
  0.149786D+03 -0.424690D-01  0.000000D+00 -0.424690D-01  0.101152D+00
  0.149840D+03 -0.433575D-01 -0.693889D-17 -0.433575D-01  0.102197D+00
  0.149894D+03 -0.442676D-01 -0.138778D-16 -0.442676D-01  0.103271D+00
  0.149949D+03 -0.452002D-01 -0.693889D-17 -0.452002D-01  0.104375D+00
  0.150003D+03 -0.461559D-01  0.000000D+00 -0.461559D-01  0.105510D+00
  0.150057D+03 -0.471357D-01  0.000000D+00 -0.471357D-01  0.106677D+00
  0.150112D+03 -0.481405D-01  0.000000D+00 -0.481405D-01  0.107878D+00
  0.150166D+03 -0.491712D-01 -0.693889D-17 -0.491712D-01  0.109112D+00
  0.150220D+03 -0.502287D-01  0.000000D+00 -0.502287D-01  0.110382D+00
  0.150275D+03 -0.513142D-01  0.693889D-17 -0.513142D-01  0.111688D+00
  0.150329D+03 -0.524286D-01  0.000000D+00 -0.524286D-01  0.113032D+00
  0.150383D+03 -0.535732D-01  0.693889D-17 -0.535732D-01  0.114416D+00
  0.150438D+03 -0.547490D-01  0.000000D+00 -0.547490D-01  0.115839D+00
  0.150492D+03 -0.559573D-01 -0.693889D-17 -0.559573D-01  0.117305D+00
  0.150546D+03 -0.571993D-01  0.000000D+00 -0.571993D-01  0.118815D+00
  0.150601D+03 -0.584765D-01 -0.138778D-16 -0.584765D-01  0.120369D+00
  0.150655D+03 -0.597902D-01  0.693889D-17 -0.597902D-01  0.121970D+00
  0.150709D+03 -0.611419D-01 -0.693889D-17 -0.611419D-01  0.123620D+00
  0.150764D+03 -0.625331D-01 -0.138778D-16 -0.625331D-01  0.125320D+00
  0.150818D+03 -0.639655D-01  0.000000D+00 -0.639655D-01  0.127072D+00
  0.150873D+03 -0.654408D-01  0.000000D+00 -0.654408D-01  0.128879D+00
  0.150927D+03 -0.669608D-01  0.000000D+00 -0.669608D-01  0.130742D+00
  0.150981D+03 -0.685274D-01  0.000000D+00 -0.685274D-01  0.132663D+00
  0.151036D+03 -0.701425D-01  0.000000D+00 -0.701425D-01  0.134646D+00
  0.151090D+03 -0.718082D-01  0.000000D+00 -0.718082D-01  0.136691D+00
  0.151144D+03 -0.735268D-01  0.000000D+00 -0.735268D-01  0.138803D+00
  0.151199D+03 -0.753004D-01 -0.138778D-16 -0.753004D-01  0.140983D+00
  0.151253D+03 -0.771317D-01  0.000000D+00 -0.771317D-01  0.143235D+00
  0.151307D+03 -0.790230D-01  0.000000D+00 -0.790230D-01  0.145561D+00
  0.151362D+03 -0.809772D-01  0.000000D+00 -0.809772D-01  0.147965D+00
  0.151416D+03 -0.829970D-01  0.000000D+00 -0.829970D-01  0.150450D+00
  0.151470D+03 -0.850856D-01 -0.138778D-16 -0.850856D-01  0.153019D+00
  0.151525D+03 -0.872459D-01 -0.138778D-16 -0.872459D-01  0.155676D+00
  0.151579D+03 -0.894814D-01  0.000000D+00 -0.894814D-01  0.158425D+00
  0.151633D+03 -0.917957D-01 -0.138778D-16 -0.917957D-01  0.161271D+00
  0.151688D+03 -0.941924D-01  0.000000D+00 -0.941924D-01  0.164216D+00
  0.151742D+03 -0.966756D-01  0.000000D+00 -0.966756D-01  0.167266D+00
  0.151796D+03 -0.992493D-01  0.000000D+00 -0.992493D-01  0.170427D+00
  0.151851D+03 -0.101918D+00  0.000000D+00 -0.101918D+00  0.173702D+00
  0.151905D+03 -0.104687D+00  0.000000D+00 -0.104687D+00  0.177097D+00
  0.151960D+03 -0.107560D+00  0.000000D+00 -0.107560D+00  0.180618D+00
  0.152014D+03 -0.110543D+00  0.277556D-16 -0.110543D+00  0.184271D+00
  0.152068D+03 -0.113641D+00  0.000000D+00 -0.113641D+00  0.188062D+00
  0.152123D+03 -0.116861D+00  0.000000D+00 -0.116861D+00  0.191998D+00
  0.152177D+03 -0.120209D+00  0.000000D+00 -0.120209D+00  0.196087D+00
  0.152231D+03 -0.123692D+00 -0.138778D-16 -0.123692D+00  0.200335D+00
  0.152286D+03 -0.127315D+00  0.000000D+00 -0.127315D+00  0.204751D+00
  0.152340D+03 -0.131088D+00  0.000000D+00 -0.131088D+00  0.209344D+00
  0.152394D+03 -0.135018D+00  0.000000D+00 -0.135018D+00  0.214122D+00
  0.152449D+03 -0.139114D+00  0.000000D+00 -0.139114D+00  0.219095D+00
  0.152503D+03 -0.143384D+00  0.000000D+00 -0.143384D+00  0.224273D+00
  0.152557D+03 -0.147839D+00 -0.138778D-16 -0.147839D+00  0.229668D+00
  0.152612D+03 -0.152489D+00  0.000000D+00 -0.152489D+00  0.235290D+00
  0.152666D+03 -0.157344D+00  0.000000D+00 -0.157344D+00  0.241151D+00
  0.152720D+03 -0.162417D+00  0.138778D-16 -0.162417D+00  0.247266D+00
  0.152775D+03 -0.167719D+00  0.000000D+00 -0.167719D+00  0.253648D+00
  0.152829D+03 -0.173265D+00  0.000000D+00 -0.173265D+00  0.260311D+00
  0.152883D+03 -0.179068D+00  0.000000D+00 -0.179068D+00  0.267271D+00
  0.152938D+03 -0.185144D+00  0.277556D-16 -0.185144D+00  0.274545D+00
  0.152992D+03 -0.191509D+00  0.000000D+00 -0.191509D+00  0.282151D+00
  0.153046D+03 -0.198179D+00  0.000000D+00 -0.198179D+00  0.290107D+00
  0.153101D+03 -0.205174D+00  0.000000D+00 -0.205174D+00  0.298434D+00
  0.153155D+03 -0.212513D+00  0.000000D+00 -0.212513D+00  0.307153D+00
  0.153210D+03 -0.220217D+00  0.000000D+00 -0.220217D+00  0.316286D+00
  0.153264D+03 -0.228309D+00 -0.277556D-16 -0.228309D+00  0.325858D+00
  0.153318D+03 -0.236811D+00  0.277556D-16 -0.236811D+00  0.335895D+00
  0.153373D+03 -0.245750D+00  0.000000D+00 -0.245750D+00  0.346423D+00
  0.153427D+03 -0.255152D+00 -0.555112D-16 -0.255152D+00  0.357471D+00
  0.153481D+03 -0.265046D+00  0.000000D+00 -0.265046D+00  0.369070D+00
  0.153536D+03 -0.275463D+00  0.000000D+00 -0.275463D+00  0.381251D+00
  0.153590D+03 -0.286435D+00  0.000000D+00 -0.286435D+00  0.394049D+00
  0.153644D+03 -0.297996D+00  0.000000D+00 -0.297996D+00  0.407500D+00
  0.153699D+03 -0.310182D+00  0.000000D+00 -0.310182D+00  0.421640D+00
  0.153753D+03 -0.323031D+00  0.277556D-16 -0.323031D+00  0.436509D+00
  0.153807D+03 -0.336583D+00  0.000000D+00 -0.336583D+00  0.452147D+00
  0.153862D+03 -0.350879D+00  0.000000D+00 -0.350879D+00  0.468597D+00
  0.153916D+03 -0.365963D+00 -0.277556D-16 -0.365963D+00  0.485901D+00
  0.153970D+03 -0.381879D+00 -0.555112D-16 -0.381879D+00  0.504104D+00
  0.154025D+03 -0.398673D+00  0.000000D+00 -0.398673D+00  0.523251D+00
  0.154079D+03 -0.416392D+00  0.000000D+00 -0.416392D+00  0.543386D+00
  0.154133D+03 -0.435083D+00  0.000000D+00 -0.435083D+00  0.564552D+00
  0.154188D+03 -0.454790D+00  0.000000D+00 -0.454790D+00  0.586792D+00
  0.154242D+03 -0.475560D+00  0.000000D+00 -0.475560D+00  0.610144D+00
  0.154297D+03 -0.497433D+00  0.111022D-15 -0.497433D+00  0.634644D+00
  0.154351D+03 -0.520447D+00 -0.555112D-16 -0.520447D+00  0.660320D+00
  0.154405D+03 -0.544635D+00 -0.555112D-16 -0.544635D+00  0.687192D+00
  0.154460D+03 -0.570018D+00  0.555112D-16 -0.570018D+00  0.715270D+00
  0.154514D+03 -0.596611D+00  0.000000D+00 -0.596611D+00  0.744550D+00
  0.154568D+03 -0.624411D+00  0.000000D+00 -0.624411D+00  0.775011D+00
  0.154623D+03 -0.653400D+00  0.000000D+00 -0.653400D+00  0.806611D+00
  0.154677D+03 -0.683538D+00  0.000000D+00 -0.683538D+00  0.839281D+00
  0.154731D+03 -0.714758D+00  0.000000D+00 -0.714758D+00  0.872924D+00
  0.154786D+03 -0.746964D+00 -0.555112D-16 -0.746964D+00  0.907407D+00
  0.154840D+03 -0.780022D+00  0.000000D+00 -0.780022D+00  0.942554D+00
  0.154894D+03 -0.813759D+00  0.555112D-16 -0.813759D+00  0.978148D+00
  0.154949D+03 -0.847955D+00  0.000000D+00 -0.847955D+00  0.101392D+01
  0.155003D+03 -0.882343D+00 -0.111022D-15 -0.882343D+00  0.104954D+01
  0.155057D+03 -0.916600D+00  0.111022D-15 -0.916600D+00  0.108465D+01
  0.155112D+03 -0.950355D+00  0.000000D+00 -0.950355D+00  0.111880D+01
  0.155166D+03 -0.983186D+00  0.000000D+00 -0.983186D+00  0.115151D+01
  0.155220D+03 -0.101463D+01  0.000000D+00 -0.101463D+01  0.118227D+01
  0.155275D+03 -0.104418D+01  0.000000D+00 -0.104418D+01  0.121053D+01
  0.155329D+03 -0.107131D+01  0.000000D+00 -0.107131D+01  0.123572D+01
  0.155383D+03 -0.109551D+01  0.000000D+00 -0.109551D+01  0.125728D+01
  0.155438D+03 -0.111626D+01  0.000000D+00 -0.111626D+01  0.127469D+01
  0.155492D+03 -0.113310D+01 -0.111022D-15 -0.113310D+01  0.128748D+01
  0.155547D+03 -0.114562D+01  0.000000D+00 -0.114562D+01  0.129527D+01
  0.155601D+03 -0.115352D+01  0.000000D+00 -0.115352D+01  0.129778D+01
  0.155655D+03 -0.115658D+01  0.111022D-15 -0.115658D+01  0.129485D+01
  0.155710D+03 -0.115472D+01  0.111022D-15 -0.115472D+01  0.128645D+01
  0.155764D+03 -0.114797D+01  0.222045D-15 -0.114797D+01  0.127272D+01
  0.155818D+03 -0.113648D+01  0.000000D+00 -0.113648D+01  0.125391D+01
  0.155873D+03 -0.112054D+01  0.000000D+00 -0.112054D+01  0.123037D+01
  0.155927D+03 -0.110050D+01  0.000000D+00 -0.110050D+01  0.120258D+01
  0.155981D+03 -0.107681D+01  0.000000D+00 -0.107681D+01  0.117109D+01
  0.156036D+03 -0.104997D+01  0.000000D+00 -0.104997D+01  0.113649D+01
  0.156090D+03 -0.102051D+01  0.000000D+00 -0.102051D+01  0.109939D+01
  0.156144D+03 -0.988948D+00 -0.111022D-15 -0.988948D+00  0.106038D+01
  0.156199D+03 -0.955813D+00  0.000000D+00 -0.955813D+00  0.102007D+01
  0.156253D+03 -0.921593D+00  0.000000D+00 -0.921593D+00  0.978968D+00
