 -0.134971D+01 -0.182725D+00 -0.396184D+11
 -0.134933D+01 -0.181880D+00 -0.396185D+11
 -0.134894D+01 -0.181033D+00 -0.396185D+11
 -0.134856D+01 -0.180185D+00 -0.396186D+11
 -0.134818D+01 -0.179334D+00 -0.396186D+11
 -0.134780D+01 -0.178482D+00 -0.396187D+11
 -0.134741D+01 -0.177628D+00 -0.396187D+11
 -0.134703D+01 -0.176773D+00 -0.396188D+11
 -0.134665D+01 -0.175915D+00 -0.396188D+11
 -0.134627D+01 -0.175056D+00 -0.396189D+11
 -0.134589D+01 -0.174195D+00 -0.396189D+11
 -0.134550D+01 -0.173332D+00 -0.396190D+11
 -0.134512D+01 -0.172467D+00 -0.396190D+11
 -0.134474D+01 -0.171601D+00 -0.396191D+11
 -0.134436D+01 -0.170732D+00 -0.396191D+11
 -0.134397D+01 -0.169862D+00 -0.396192D+11
 -0.134359D+01 -0.168990D+00 -0.396192D+11
 -0.134321D+01 -0.168116D+00 -0.396193D+11
 -0.134283D+01 -0.167240D+00 -0.396193D+11
 -0.134244D+01 -0.166362D+00 -0.396194D+11
 -0.134206D+01 -0.165483D+00 -0.396194D+11
 -0.134168D+01 -0.164602D+00 -0.396195D+11
 -0.134130D+01 -0.163718D+00 -0.396195D+11
 -0.134091D+01 -0.162833D+00 -0.396196D+11
 -0.134053D+01 -0.161946D+00 -0.396196D+11
 -0.134015D+01 -0.161057D+00 -0.396197D+11
 -0.133977D+01 -0.160167D+00 -0.396197D+11
 -0.133939D+01 -0.159274D+00 -0.396198D+11
 -0.133900D+01 -0.158379D+00 -0.396198D+11
 -0.133862D+01 -0.157483D+00 -0.396199D+11
 -0.133824D+01 -0.156584D+00 -0.396199D+11
 -0.133786D+01 -0.155684D+00 -0.396200D+11
 -0.133747D+01 -0.154782D+00 -0.396200D+11
 -0.133709D+01 -0.153878D+00 -0.396201D+11
 -0.133671D+01 -0.152972D+00 -0.396201D+11
 -0.133633D+01 -0.152064D+00 -0.396202D+11
 -0.133594D+01 -0.151154D+00 -0.396202D+11
 -0.133556D+01 -0.150242D+00 -0.396203D+11
 -0.133518D+01 -0.149328D+00 -0.396203D+11
 -0.133480D+01 -0.148412D+00 -0.396204D+11
 -0.133441D+01 -0.147494D+00 -0.396204D+11
 -0.133403D+01 -0.146575D+00 -0.396205D+11
 -0.133365D+01 -0.145653D+00 -0.396205D+11
 -0.133327D+01 -0.144730D+00 -0.396206D+11
 -0.133289D+01 -0.143804D+00 -0.396206D+11
 -0.133250D+01 -0.142876D+00 -0.396207D+11
 -0.133212D+01 -0.141947D+00 -0.396207D+11
 -0.133174D+01 -0.141015D+00 -0.396208D+11
 -0.133136D+01 -0.140082D+00 -0.396208D+11
 -0.133097D+01 -0.139146D+00 -0.396209D+11
 -0.133059D+01 -0.138208D+00 -0.396209D+11
 -0.133021D+01 -0.137269D+00 -0.396210D+11
 -0.132983D+01 -0.136327D+00 -0.396210D+11
 -0.132944D+01 -0.135383D+00 -0.396211D+11
 -0.132906D+01 -0.134438D+00 -0.396211D+11
 -0.132868D+01 -0.133490D+00 -0.396212D+11
 -0.132830D+01 -0.132540D+00 -0.396212D+11
 -0.132791D+01 -0.131589D+00 -0.396213D+11
 -0.132753D+01 -0.130635D+00 -0.396213D+11
 -0.132715D+01 -0.129679D+00 -0.396214D+11
 -0.132677D+01 -0.128721D+00 -0.396214D+11
 -0.132639D+01 -0.127761D+00 -0.396215D+11
 -0.132600D+01 -0.126799D+00 -0.396215D+11
 -0.132562D+01 -0.125835D+00 -0.396216D+11
 -0.132524D+01 -0.124868D+00 -0.396216D+11
 -0.132486D+01 -0.123900D+00 -0.396217D+11
 -0.132447D+01 -0.122930D+00 -0.396217D+11
 -0.132409D+01 -0.121957D+00 -0.396218D+11
 -0.132371D+01 -0.120982D+00 -0.396218D+11
 -0.132333D+01 -0.120006D+00 -0.396218D+11
 -0.132294D+01 -0.119027D+00 -0.396219D+11
 -0.132256D+01 -0.118046D+00 -0.396220D+11
 -0.132218D+01 -0.117063D+00 -0.396220D+11
 -0.132180D+01 -0.116078D+00 -0.396220D+11
 -0.132141D+01 -0.115090D+00 -0.396221D+11
 -0.132103D+01 -0.114101D+00 -0.396221D+11
 -0.132065D+01 -0.113109D+00 -0.396222D+11
 -0.132027D+01 -0.112116D+00 -0.396222D+11
 -0.131989D+01 -0.111120D+00 -0.396223D+11
 -0.131950D+01 -0.110122D+00 -0.396223D+11
 -0.131912D+01 -0.109121D+00 -0.396224D+11
 -0.131874D+01 -0.108119D+00 -0.396224D+11
 -0.131836D+01 -0.107114D+00 -0.396225D+11
 -0.131797D+01 -0.106107D+00 -0.396225D+11
 -0.131759D+01 -0.105099D+00 -0.396226D+11
 -0.131721D+01 -0.104087D+00 -0.396226D+11
 -0.131683D+01 -0.103074D+00 -0.396227D+11
 -0.131644D+01 -0.102058D+00 -0.396227D+11
 -0.131606D+01 -0.101041D+00 -0.396228D+11
 -0.131568D+01 -0.100021D+00 -0.396228D+11
 -0.131530D+01 -0.989986D-01 -0.396229D+11
 -0.131491D+01 -0.979741D-01 -0.396229D+11
 -0.131453D+01 -0.969475D-01 -0.396230D+11
 -0.131415D+01 -0.959186D-01 -0.396230D+11
 -0.131377D+01 -0.948875D-01 -0.396231D+11
 -0.131339D+01 -0.938541D-01 -0.396231D+11
 -0.131300D+01 -0.928184D-01 -0.396232D+11
 -0.131262D+01 -0.917805D-01 -0.396232D+11
 -0.131224D+01 -0.907405D-01 -0.396233D+11
 -0.131186D+01 -0.896980D-01 -0.396233D+11
 -0.131147D+01 -0.886532D-01 -0.396234D+11
 -0.131109D+01 -0.876062D-01 -0.396234D+11
 -0.131071D+01 -0.865569D-01 -0.396235D+11
 -0.131033D+01 -0.855054D-01 -0.396235D+11
 -0.130994D+01 -0.844515D-01 -0.396236D+11
 -0.130956D+01 -0.833954D-01 -0.396236D+11
 -0.130918D+01 -0.823369D-01 -0.396236D+11
 -0.130880D+01 -0.812760D-01 -0.396237D+11
 -0.130841D+01 -0.802129D-01 -0.396238D+11
 -0.130803D+01 -0.791474D-01 -0.396238D+11
 -0.130765D+01 -0.780796D-01 -0.396238D+11
 -0.130727D+01 -0.770096D-01 -0.396239D+11
 -0.130689D+01 -0.759371D-01 -0.396239D+11
 -0.130650D+01 -0.748623D-01 -0.396240D+11
 -0.130612D+01 -0.737850D-01 -0.396240D+11
 -0.130574D+01 -0.727054D-01 -0.396241D+11
 -0.130536D+01 -0.716236D-01 -0.396241D+11
 -0.130497D+01 -0.705393D-01 -0.396242D+11
 -0.130459D+01 -0.694526D-01 -0.396242D+11
 -0.130421D+01 -0.683635D-01 -0.396243D+11
 -0.130383D+01 -0.672720D-01 -0.396243D+11
 -0.130344D+01 -0.661782D-01 -0.396244D+11
 -0.130306D+01 -0.650818D-01 -0.396244D+11
 -0.130268D+01 -0.639832D-01 -0.396245D+11
 -0.130230D+01 -0.628821D-01 -0.396245D+11
 -0.130191D+01 -0.617786D-01 -0.396246D+11
 -0.130153D+01 -0.606727D-01 -0.396246D+11
 -0.130115D+01 -0.595642D-01 -0.396247D+11
 -0.130077D+01 -0.584533D-01 -0.396247D+11
 -0.130039D+01 -0.573402D-01 -0.396248D+11
 -0.130000D+01 -0.562244D-01 -0.396248D+11
 -0.129962D+01 -0.551062D-01 -0.396249D+11
 -0.129924D+01 -0.539855D-01 -0.396249D+11
 -0.129886D+01 -0.528624D-01 -0.396250D+11
 -0.129847D+01 -0.517367D-01 -0.396250D+11
 -0.129809D+01 -0.506087D-01 -0.396250D+11
 -0.129771D+01 -0.494781D-01 -0.396251D+11
 -0.129733D+01 -0.483451D-01 -0.396251D+11
 -0.129694D+01 -0.472095D-01 -0.396252D+11
 -0.129656D+01 -0.460714D-01 -0.396252D+11
 -0.129618D+01 -0.449307D-01 -0.396253D+11
 -0.129580D+01 -0.437876D-01 -0.396253D+11
 -0.129541D+01 -0.426420D-01 -0.396254D+11
 -0.129503D+01 -0.414937D-01 -0.396254D+11
 -0.129465D+01 -0.403430D-01 -0.396255D+11
 -0.129427D+01 -0.391896D-01 -0.396255D+11
 -0.129389D+01 -0.380338D-01 -0.396256D+11
 -0.129350D+01 -0.368754D-01 -0.396256D+11
 -0.129312D+01 -0.357144D-01 -0.396257D+11
 -0.129274D+01 -0.345509D-01 -0.396257D+11
 -0.129236D+01 -0.333847D-01 -0.396258D+11
 -0.129197D+01 -0.322160D-01 -0.396258D+11
 -0.129159D+01 -0.310447D-01 -0.396259D+11
 -0.129121D+01 -0.298709D-01 -0.396259D+11
 -0.129083D+01 -0.286943D-01 -0.396260D+11
 -0.129044D+01 -0.275152D-01 -0.396260D+11
 -0.129006D+01 -0.263334D-01 -0.396261D+11
 -0.128968D+01 -0.251491D-01 -0.396261D+11
 -0.128930D+01 -0.239622D-01 -0.396262D+11
 -0.128891D+01 -0.227725D-01 -0.396262D+11
 -0.128853D+01 -0.215802D-01 -0.396262D+11
 -0.128815D+01 -0.203852D-01 -0.396263D+11
 -0.128777D+01 -0.191877D-01 -0.396263D+11
 -0.128739D+01 -0.179875D-01 -0.396264D+11
 -0.128700D+01 -0.167846D-01 -0.396264D+11
 -0.128662D+01 -0.155789D-01 -0.396265D+11
 -0.128624D+01 -0.143707D-01 -0.396265D+11
 -0.128586D+01 -0.131597D-01 -0.396266D+11
 -0.128547D+01 -0.119460D-01 -0.396266D+11
 -0.128509D+01 -0.107296D-01 -0.396267D+11
 -0.128471D+01 -0.951063D-02 -0.396267D+11
 -0.128433D+01 -0.828881D-02 -0.396268D+11
 -0.128394D+01 -0.706433D-02 -0.396268D+11
 -0.128356D+01 -0.583703D-02 -0.396269D+11
 -0.128318D+01 -0.460702D-02 -0.396269D+11
 -0.128280D+01 -0.337432D-02 -0.396270D+11
 -0.128241D+01 -0.213890D-02 -0.396270D+11
 -0.128203D+01 -0.900583D-03 -0.396271D+11
 -0.128165D+01  0.340340D-03 -0.396271D+11
 -0.128127D+01  0.158416D-02 -0.396272D+11
 -0.128089D+01  0.283077D-02 -0.396272D+11
 -0.128050D+01  0.408002D-02 -0.396272D+11
 -0.128012D+01  0.533222D-02 -0.396273D+11
 -0.127974D+01  0.658709D-02 -0.396273D+11
 -0.127936D+01  0.784480D-02 -0.396274D+11
 -0.127897D+01  0.910535D-02 -0.396274D+11
 -0.127859D+01  0.103686D-01 -0.396275D+11
 -0.127821D+01  0.116349D-01 -0.396275D+11
 -0.127783D+01  0.129038D-01 -0.396276D+11
 -0.127744D+01  0.141757D-01 -0.396276D+11
 -0.127706D+01  0.154505D-01 -0.396277D+11
 -0.127668D+01  0.167280D-01 -0.396277D+11
 -0.127630D+01  0.180084D-01 -0.396278D+11
 -0.127591D+01  0.192917D-01 -0.396278D+11
 -0.127553D+01  0.205778D-01 -0.396279D+11
 -0.127515D+01  0.218669D-01 -0.396279D+11
 -0.127477D+01  0.231587D-01 -0.396280D+11
 -0.127439D+01  0.244535D-01 -0.396280D+11
 -0.127400D+01  0.257512D-01 -0.396280D+11
 -0.127362D+01  0.270519D-01 -0.396281D+11
 -0.127324D+01  0.283554D-01 -0.396281D+11
 -0.127286D+01  0.296619D-01 -0.396282D+11
 -0.127247D+01  0.309714D-01 -0.396282D+11
 -0.127209D+01  0.322836D-01 -0.396283D+11
 -0.127171D+01  0.335989D-01 -0.396283D+11
 -0.127133D+01  0.349171D-01 -0.396284D+11
 -0.127094D+01  0.362384D-01 -0.396284D+11
 -0.127056D+01  0.375625D-01 -0.396285D+11
 -0.127018D+01  0.388896D-01 -0.396285D+11
 -0.126980D+01  0.402196D-01 -0.396286D+11
 -0.126941D+01  0.415528D-01 -0.396286D+11
 -0.126903D+01  0.428888D-01 -0.396287D+11
 -0.126865D+01  0.442279D-01 -0.396287D+11
 -0.126827D+01  0.455701D-01 -0.396288D+11
 -0.126789D+01  0.469151D-01 -0.396288D+11
 -0.126750D+01  0.482632D-01 -0.396288D+11
 -0.126712D+01  0.496144D-01 -0.396289D+11
 -0.126674D+01  0.509685D-01 -0.396289D+11
 -0.126636D+01  0.523259D-01 -0.396290D+11
 -0.126597D+01  0.536861D-01 -0.396290D+11
 -0.126559D+01  0.550495D-01 -0.396291D+11
 -0.126521D+01  0.564159D-01 -0.396291D+11
 -0.126483D+01  0.577854D-01 -0.396292D+11
 -0.126444D+01  0.591580D-01 -0.396292D+11
 -0.126406D+01  0.605337D-01 -0.396293D+11
 -0.126368D+01  0.619124D-01 -0.396293D+11
 -0.126330D+01  0.632942D-01 -0.396294D+11
 -0.126291D+01  0.646793D-01 -0.396294D+11
 -0.126253D+01  0.660674D-01 -0.396295D+11
 -0.126215D+01  0.674585D-01 -0.396295D+11
 -0.126177D+01  0.688530D-01 -0.396295D+11
 -0.126139D+01  0.702504D-01 -0.396296D+11
 -0.126100D+01  0.716510D-01 -0.396296D+11
 -0.126062D+01  0.730549D-01 -0.396297D+11
 -0.126024D+01  0.744618D-01 -0.396297D+11
 -0.125986D+01  0.758719D-01 -0.396298D+11
 -0.125947D+01  0.772852D-01 -0.396298D+11
 -0.125909D+01  0.787017D-01 -0.396299D+11
 -0.125871D+01  0.801213D-01 -0.396299D+11
 -0.125833D+01  0.815443D-01 -0.396300D+11
 -0.125794D+01  0.829703D-01 -0.396300D+11
 -0.125756D+01  0.843997D-01 -0.396301D+11
 -0.125718D+01  0.858321D-01 -0.396301D+11
 -0.125680D+01  0.872679D-01 -0.396302D+11
 -0.125641D+01  0.887069D-01 -0.396302D+11
 -0.125603D+01  0.901492D-01 -0.396302D+11
 -0.125565D+01  0.915947D-01 -0.396303D+11
 -0.125527D+01  0.930434D-01 -0.396303D+11
 -0.125489D+01  0.944954D-01 -0.396304D+11
 -0.125450D+01  0.959507D-01 -0.396304D+11
 -0.125412D+01  0.974093D-01 -0.396305D+11
 -0.125374D+01  0.988711D-01 -0.396305D+11
 -0.125336D+01  0.100336D+00 -0.396306D+11
 -0.125297D+01  0.101805D+00 -0.396306D+11
 -0.125259D+01  0.103277D+00 -0.396307D+11
 -0.125221D+01  0.104752D+00 -0.396307D+11
 -0.125183D+01  0.106230D+00 -0.396308D+11
 -0.125144D+01  0.107712D+00 -0.396308D+11
 -0.125106D+01  0.109197D+00 -0.396309D+11
 -0.125068D+01  0.110685D+00 -0.396309D+11
 -0.125030D+01  0.112177D+00 -0.396309D+11
 -0.124991D+01  0.113672D+00 -0.396310D+11
 -0.124953D+01  0.115171D+00 -0.396310D+11
 -0.124915D+01  0.116673D+00 -0.396311D+11
 -0.124877D+01  0.118178D+00 -0.396311D+11
 -0.124839D+01  0.119687D+00 -0.396312D+11
 -0.124800D+01  0.121199D+00 -0.396312D+11
 -0.124762D+01  0.122715D+00 -0.396313D+11
 -0.124724D+01  0.124234D+00 -0.396313D+11
 -0.124686D+01  0.125756D+00 -0.396314D+11
 -0.124647D+01  0.127282D+00 -0.396314D+11
 -0.124609D+01  0.128811D+00 -0.396314D+11
 -0.124571D+01  0.130344D+00 -0.396315D+11
 -0.124533D+01  0.131880D+00 -0.396315D+11
 -0.124494D+01  0.133420D+00 -0.396316D+11
 -0.124456D+01  0.134963D+00 -0.396316D+11
 -0.124418D+01  0.136510D+00 -0.396317D+11
 -0.124380D+01  0.138060D+00 -0.396317D+11
 -0.124341D+01  0.139614D+00 -0.396318D+11
 -0.124303D+01  0.141171D+00 -0.396318D+11
 -0.124265D+01  0.142731D+00 -0.396319D+11
 -0.124227D+01  0.144295D+00 -0.396319D+11
 -0.124189D+01  0.145863D+00 -0.396320D+11
 -0.124150D+01  0.147434D+00 -0.396320D+11
 -0.124112D+01  0.149009D+00 -0.396320D+11
 -0.124074D+01  0.150588D+00 -0.396321D+11
 -0.124036D+01  0.152169D+00 -0.396321D+11
 -0.123997D+01  0.153755D+00 -0.396322D+11
 -0.123959D+01  0.155344D+00 -0.396322D+11
 -0.123921D+01  0.156937D+00 -0.396323D+11
 -0.123883D+01  0.158533D+00 -0.396323D+11
 -0.123844D+01  0.160133D+00 -0.396324D+11
 -0.123806D+01  0.161736D+00 -0.396324D+11
 -0.123768D+01  0.163343D+00 -0.396325D+11
 -0.123730D+01  0.164954D+00 -0.396325D+11
 -0.123691D+01  0.166568D+00 -0.396326D+11
 -0.123653D+01  0.168186D+00 -0.396326D+11
 -0.123615D+01  0.169808D+00 -0.396326D+11
 -0.123577D+01  0.171433D+00 -0.396327D+11
 -0.123539D+01  0.173062D+00 -0.396327D+11
 -0.123500D+01  0.174695D+00 -0.396328D+11
 -0.123462D+01  0.176331D+00 -0.396328D+11
 -0.123424D+01  0.177971D+00 -0.396329D+11
 -0.123386D+01  0.179615D+00 -0.396329D+11
 -0.123347D+01  0.181262D+00 -0.396330D+11
 -0.123309D+01  0.182913D+00 -0.396330D+11
 -0.123271D+01  0.184568D+00 -0.396331D+11
 -0.123233D+01  0.186226D+00 -0.396331D+11
 -0.123194D+01  0.187889D+00 -0.396331D+11
 -0.123156D+01  0.189555D+00 -0.396332D+11
 -0.123118D+01  0.191224D+00 -0.396332D+11
 -0.123080D+01  0.192898D+00 -0.396333D+11
 -0.123041D+01  0.194575D+00 -0.396333D+11
 -0.123003D+01  0.196256D+00 -0.396334D+11
 -0.122965D+01  0.197941D+00 -0.396334D+11
 -0.122927D+01  0.199630D+00 -0.396335D+11
 -0.122889D+01  0.201322D+00 -0.396335D+11
 -0.122850D+01  0.203019D+00 -0.396336D+11
 -0.122812D+01  0.204719D+00 -0.396336D+11
 -0.122774D+01  0.206423D+00 -0.396336D+11
 -0.122736D+01  0.208130D+00 -0.396337D+11
 -0.122697D+01  0.209842D+00 -0.396337D+11
 -0.122659D+01  0.211557D+00 -0.396338D+11
 -0.122621D+01  0.213277D+00 -0.396338D+11
 -0.122583D+01  0.215000D+00 -0.396339D+11
 -0.122544D+01  0.216727D+00 -0.396339D+11
 -0.122506D+01  0.218458D+00 -0.396340D+11
 -0.122468D+01  0.220193D+00 -0.396340D+11
 -0.122430D+01  0.221931D+00 -0.396341D+11
 -0.122391D+01  0.223674D+00 -0.396341D+11
 -0.122353D+01  0.225420D+00 -0.396341D+11
 -0.122315D+01  0.227171D+00 -0.396342D+11
 -0.122277D+01  0.228925D+00 -0.396342D+11
 -0.122239D+01  0.230683D+00 -0.396343D+11
 -0.122200D+01  0.232446D+00 -0.396343D+11
 -0.122162D+01  0.234212D+00 -0.396344D+11
 -0.122124D+01  0.235982D+00 -0.396344D+11
 -0.122086D+01  0.237756D+00 -0.396345D+11
 -0.122047D+01  0.239534D+00 -0.396345D+11
 -0.122009D+01  0.241316D+00 -0.396346D+11
 -0.121971D+01  0.243102D+00 -0.396346D+11
 -0.121933D+01  0.244892D+00 -0.396346D+11
 -0.121894D+01  0.246686D+00 -0.396347D+11
 -0.121856D+01  0.248485D+00 -0.396347D+11
 -0.121818D+01  0.250287D+00 -0.396348D+11
 -0.121780D+01  0.252093D+00 -0.396348D+11
 -0.121741D+01  0.253903D+00 -0.396349D+11
 -0.121703D+01  0.255717D+00 -0.396349D+11
 -0.121665D+01  0.257536D+00 -0.396350D+11
 -0.121627D+01  0.259358D+00 -0.396350D+11
 -0.121589D+01  0.261184D+00 -0.396350D+11
 -0.121550D+01  0.263015D+00 -0.396351D+11
 -0.121512D+01  0.264849D+00 -0.396351D+11
 -0.121474D+01  0.266688D+00 -0.396352D+11
 -0.121436D+01  0.268531D+00 -0.396352D+11
 -0.121397D+01  0.270378D+00 -0.396353D+11
 -0.121359D+01  0.272229D+00 -0.396353D+11
 -0.121321D+01  0.274084D+00 -0.396354D+11
 -0.121283D+01  0.275943D+00 -0.396354D+11
 -0.121244D+01  0.277807D+00 -0.396354D+11
 -0.121206D+01  0.279674D+00 -0.396355D+11
 -0.121168D+01  0.281546D+00 -0.396355D+11
 -0.121130D+01  0.283422D+00 -0.396356D+11
 -0.121091D+01  0.285302D+00 -0.396356D+11
 -0.121053D+01  0.287186D+00 -0.396357D+11
 -0.121015D+01  0.289074D+00 -0.396357D+11
 -0.120977D+01  0.290967D+00 -0.396358D+11
 -0.120939D+01  0.292864D+00 -0.396358D+11
 -0.120900D+01  0.294765D+00 -0.396359D+11
 -0.120862D+01  0.296670D+00 -0.396359D+11
 -0.120824D+01  0.298580D+00 -0.396359D+11
 -0.120786D+01  0.300493D+00 -0.396360D+11
 -0.120747D+01  0.302411D+00 -0.396360D+11
 -0.120709D+01  0.304333D+00 -0.396361D+11
 -0.120671D+01  0.306260D+00 -0.396361D+11
 -0.120633D+01  0.308191D+00 -0.396362D+11
 -0.120594D+01  0.310126D+00 -0.396362D+11
 -0.120556D+01  0.312065D+00 -0.396363D+11
 -0.120518D+01  0.314008D+00 -0.396363D+11
 -0.120480D+01  0.315956D+00 -0.396363D+11
 -0.120441D+01  0.317908D+00 -0.396364D+11
 -0.120403D+01  0.319865D+00 -0.396364D+11
 -0.120365D+01  0.321825D+00 -0.396365D+11
 -0.120327D+01  0.323791D+00 -0.396365D+11
 -0.120289D+01  0.325760D+00 -0.396366D+11
 -0.120250D+01  0.327734D+00 -0.396366D+11
 -0.120212D+01  0.329712D+00 -0.396367D+11
 -0.120174D+01  0.331694D+00 -0.396367D+11
 -0.120136D+01  0.333681D+00 -0.396367D+11
 -0.120097D+01  0.335672D+00 -0.396368D+11
 -0.120059D+01  0.337668D+00 -0.396368D+11
 -0.120021D+01  0.339668D+00 -0.396369D+11
 -0.119983D+01  0.341672D+00 -0.396369D+11
 -0.119944D+01  0.343681D+00 -0.396370D+11
 -0.119906D+01  0.345694D+00 -0.396370D+11
 -0.119868D+01  0.347711D+00 -0.396371D+11
 -0.119830D+01  0.349733D+00 -0.396371D+11
 -0.119791D+01  0.351760D+00 -0.396371D+11
 -0.119753D+01  0.353791D+00 -0.396372D+11
 -0.119715D+01  0.355826D+00 -0.396372D+11
 -0.119677D+01  0.357866D+00 -0.396373D+11
 -0.119639D+01  0.359910D+00 -0.396373D+11
 -0.119600D+01  0.361958D+00 -0.396374D+11
 -0.119562D+01  0.364011D+00 -0.396374D+11
 -0.119524D+01  0.366069D+00 -0.396375D+11
 -0.119486D+01  0.368131D+00 -0.396375D+11
 -0.119447D+01  0.370198D+00 -0.396375D+11
 -0.119409D+01  0.372269D+00 -0.396376D+11
 -0.119371D+01  0.374344D+00 -0.396376D+11
 -0.119333D+01  0.376424D+00 -0.396377D+11
 -0.119294D+01  0.378509D+00 -0.396377D+11
 -0.119256D+01  0.380598D+00 -0.396378D+11
 -0.119218D+01  0.382691D+00 -0.396378D+11
 -0.119180D+01  0.384789D+00 -0.396378D+11
 -0.119141D+01  0.386892D+00 -0.396379D+11
 -0.119103D+01  0.388999D+00 -0.396379D+11
 -0.119065D+01  0.391111D+00 -0.396380D+11
 -0.119027D+01  0.393227D+00 -0.396380D+11
 -0.118989D+01  0.395348D+00 -0.396381D+11
 -0.118950D+01  0.397474D+00 -0.396381D+11
 -0.118912D+01  0.399604D+00 -0.396382D+11
 -0.118874D+01  0.401738D+00 -0.396382D+11
 -0.118836D+01  0.403878D+00 -0.396382D+11
 -0.118797D+01  0.406022D+00 -0.396383D+11
 -0.118759D+01  0.408170D+00 -0.396383D+11
 -0.118721D+01  0.410323D+00 -0.396384D+11
 -0.118683D+01  0.412481D+00 -0.396384D+11
 -0.118644D+01  0.414643D+00 -0.396385D+11
 -0.118606D+01  0.416810D+00 -0.396385D+11
 -0.118568D+01  0.418982D+00 -0.396386D+11
 -0.118530D+01  0.421158D+00 -0.396386D+11
 -0.118491D+01  0.423339D+00 -0.396386D+11
 -0.118453D+01  0.425524D+00 -0.396387D+11
 -0.118415D+01  0.427714D+00 -0.396387D+11
 -0.118377D+01  0.429909D+00 -0.396388D+11
 -0.118339D+01  0.432109D+00 -0.396388D+11
 -0.118300D+01  0.434313D+00 -0.396389D+11
 -0.118262D+01  0.436522D+00 -0.396389D+11
 -0.118224D+01  0.438735D+00 -0.396390D+11
 -0.118186D+01  0.440954D+00 -0.396390D+11
 -0.118147D+01  0.443177D+00 -0.396390D+11
 -0.118109D+01  0.445404D+00 -0.396391D+11
 -0.118071D+01  0.447637D+00 -0.396391D+11
 -0.118033D+01  0.449874D+00 -0.396392D+11
 -0.117994D+01  0.452116D+00 -0.396392D+11
 -0.117956D+01  0.454362D+00 -0.396393D+11
 -0.117918D+01  0.456613D+00 -0.396393D+11
 -0.117880D+01  0.458870D+00 -0.396393D+11
 -0.117841D+01  0.461130D+00 -0.396394D+11
 -0.117803D+01  0.463396D+00 -0.396394D+11
 -0.117765D+01  0.465666D+00 -0.396395D+11
 -0.117727D+01  0.467941D+00 -0.396395D+11
 -0.117689D+01  0.470221D+00 -0.396396D+11
 -0.117650D+01  0.472506D+00 -0.396396D+11
 -0.117612D+01  0.474795D+00 -0.396396D+11
 -0.117574D+01  0.477089D+00 -0.396397D+11
 -0.117536D+01  0.479388D+00 -0.396397D+11
 -0.117497D+01  0.481692D+00 -0.396398D+11
 -0.117459D+01  0.484000D+00 -0.396398D+11
 -0.117421D+01  0.486313D+00 -0.396399D+11
 -0.117383D+01  0.488631D+00 -0.396399D+11
 -0.117344D+01  0.490954D+00 -0.396399D+11
 -0.117306D+01  0.493282D+00 -0.396400D+11
 -0.117268D+01  0.495615D+00 -0.396400D+11
 -0.117230D+01  0.497952D+00 -0.396401D+11
 -0.117191D+01  0.500294D+00 -0.396401D+11
 -0.117153D+01  0.502641D+00 -0.396402D+11
 -0.117115D+01  0.504993D+00 -0.396402D+11
 -0.117077D+01  0.507350D+00 -0.396403D+11
 -0.117039D+01  0.509711D+00 -0.396403D+11
 -0.117000D+01  0.512077D+00 -0.396403D+11
 -0.116962D+01  0.514449D+00 -0.396404D+11
 -0.116924D+01  0.516825D+00 -0.396404D+11
 -0.116886D+01  0.519206D+00 -0.396405D+11
 -0.116847D+01  0.521591D+00 -0.396405D+11
 -0.116809D+01  0.523982D+00 -0.396406D+11
 -0.116771D+01  0.526378D+00 -0.396406D+11
 -0.116733D+01  0.528778D+00 -0.396406D+11
 -0.116694D+01  0.531183D+00 -0.396407D+11
 -0.116656D+01  0.533593D+00 -0.396407D+11
 -0.116618D+01  0.536008D+00 -0.396408D+11
 -0.116580D+01  0.538428D+00 -0.396408D+11
 -0.116541D+01  0.540853D+00 -0.396409D+11
 -0.116503D+01  0.543282D+00 -0.396409D+11
 -0.116465D+01  0.545717D+00 -0.396409D+11
 -0.116427D+01  0.548156D+00 -0.396410D+11
 -0.116389D+01  0.550601D+00 -0.396410D+11
 -0.116350D+01  0.553050D+00 -0.396411D+11
 -0.116312D+01  0.555504D+00 -0.396411D+11
 -0.116274D+01  0.557963D+00 -0.396412D+11
 -0.116236D+01  0.560427D+00 -0.396412D+11
 -0.116197D+01  0.562896D+00 -0.396412D+11
 -0.116159D+01  0.565370D+00 -0.396413D+11
 -0.116121D+01  0.567848D+00 -0.396413D+11
 -0.116083D+01  0.570332D+00 -0.396414D+11
 -0.116044D+01  0.572820D+00 -0.396414D+11
 -0.116006D+01  0.575314D+00 -0.396415D+11
 -0.115968D+01  0.577812D+00 -0.396415D+11
 -0.115930D+01  0.580315D+00 -0.396415D+11
 -0.115891D+01  0.582823D+00 -0.396416D+11
 -0.115853D+01  0.585337D+00 -0.396416D+11
 -0.115815D+01  0.587854D+00 -0.396417D+11
 -0.115777D+01  0.590377D+00 -0.396417D+11
 -0.115739D+01  0.592905D+00 -0.396418D+11
 -0.115700D+01  0.595438D+00 -0.396418D+11
 -0.115662D+01  0.597976D+00 -0.396418D+11
 -0.115624D+01  0.600518D+00 -0.396419D+11
 -0.115586D+01  0.603066D+00 -0.396419D+11
 -0.115547D+01  0.605618D+00 -0.396420D+11
 -0.115509D+01  0.608176D+00 -0.396420D+11
 -0.115471D+01  0.610738D+00 -0.396421D+11
