 omega/2π S_heterodyne S_homodyne
 -0.237973D+06  0.278279D-01  0.962543D+00
 -0.237922D+06  0.278578D-01  0.962533D+00
 -0.237871D+06  0.278878D-01  0.962523D+00
 -0.237819D+06  0.279178D-01  0.962513D+00
 -0.237768D+06  0.279478D-01  0.962503D+00
 -0.237717D+06  0.279779D-01  0.962493D+00
 -0.237666D+06  0.280081D-01  0.962483D+00
 -0.237614D+06  0.280382D-01  0.962473D+00
 -0.237563D+06  0.280684D-01  0.962464D+00
 -0.237512D+06  0.280987D-01  0.962454D+00
 -0.237461D+06  0.281290D-01  0.962444D+00
 -0.237409D+06  0.281593D-01  0.962434D+00
 -0.237358D+06  0.281897D-01  0.962424D+00
 -0.237307D+06  0.282202D-01  0.962415D+00
 -0.237255D+06  0.282507D-01  0.962405D+00
 -0.237204D+06  0.282812D-01  0.962395D+00
 -0.237153D+06  0.283117D-01  0.962386D+00
 -0.237102D+06  0.283423D-01  0.962376D+00
 -0.237050D+06  0.283730D-01  0.962366D+00
 -0.236999D+06  0.284037D-01  0.962357D+00
 -0.236948D+06  0.284344D-01  0.962347D+00
 -0.236896D+06  0.284652D-01  0.962338D+00
 -0.236845D+06  0.284960D-01  0.962328D+00
 -0.236794D+06  0.285269D-01  0.962319D+00
 -0.236743D+06  0.285578D-01  0.962309D+00
 -0.236691D+06  0.285888D-01  0.962300D+00
 -0.236640D+06  0.286198D-01  0.962291D+00
 -0.236589D+06  0.286508D-01  0.962281D+00
 -0.236538D+06  0.286819D-01  0.962272D+00
 -0.236486D+06  0.287131D-01  0.962263D+00
 -0.236435D+06  0.287443D-01  0.962253D+00
 -0.236384D+06  0.287755D-01  0.962244D+00
 -0.236332D+06  0.288068D-01  0.962235D+00
 -0.236281D+06  0.288381D-01  0.962226D+00
 -0.236230D+06  0.288695D-01  0.962217D+00
 -0.236179D+06  0.289009D-01  0.962207D+00
 -0.236127D+06  0.289323D-01  0.962198D+00
 -0.236076D+06  0.289638D-01  0.962189D+00
 -0.236025D+06  0.289954D-01  0.962180D+00
 -0.235974D+06  0.290270D-01  0.962171D+00
 -0.235922D+06  0.290586D-01  0.962162D+00
 -0.235871D+06  0.290903D-01  0.962154D+00
 -0.235820D+06  0.291220D-01  0.962145D+00
 -0.235768D+06  0.291538D-01  0.962136D+00
 -0.235717D+06  0.291856D-01  0.962127D+00
 -0.235666D+06  0.292175D-01  0.962118D+00
 -0.235615D+06  0.292494D-01  0.962109D+00
 -0.235563D+06  0.292814D-01  0.962100D+00
 -0.235512D+06  0.293134D-01  0.962092D+00
 -0.235461D+06  0.293454D-01  0.962083D+00
 -0.235409D+06  0.293775D-01  0.962074D+00
 -0.235358D+06  0.294097D-01  0.962066D+00
 -0.235307D+06  0.294419D-01  0.962057D+00
 -0.235256D+06  0.294741D-01  0.962049D+00
 -0.235204D+06  0.295064D-01  0.962040D+00
 -0.235153D+06  0.295388D-01  0.962031D+00
 -0.235102D+06  0.295711D-01  0.962023D+00
 -0.235051D+06  0.296036D-01  0.962014D+00
 -0.234999D+06  0.296361D-01  0.962006D+00
 -0.234948D+06  0.296686D-01  0.961998D+00
 -0.234897D+06  0.297012D-01  0.961989D+00
 -0.234845D+06  0.297338D-01  0.961981D+00
 -0.234794D+06  0.297664D-01  0.961973D+00
 -0.234743D+06  0.297992D-01  0.961964D+00
 -0.234692D+06  0.298319D-01  0.961956D+00
 -0.234640D+06  0.298647D-01  0.961948D+00
 -0.234589D+06  0.298976D-01  0.961940D+00
 -0.234538D+06  0.299305D-01  0.961932D+00
 -0.234486D+06  0.299635D-01  0.961924D+00
 -0.234435D+06  0.299965D-01  0.961915D+00
 -0.234384D+06  0.300295D-01  0.961907D+00
 -0.234333D+06  0.300626D-01  0.961900D+00
 -0.234281D+06  0.300958D-01  0.961891D+00
 -0.234230D+06  0.301290D-01  0.961884D+00
 -0.234179D+06  0.301622D-01  0.961876D+00
 -0.234128D+06  0.301955D-01  0.961868D+00
 -0.234076D+06  0.302289D-01  0.961860D+00
 -0.234025D+06  0.302623D-01  0.961852D+00
 -0.233974D+06  0.302957D-01  0.961844D+00
 -0.233922D+06  0.303292D-01  0.961837D+00
 -0.233871D+06  0.303627D-01  0.961829D+00
 -0.233820D+06  0.303963D-01  0.961821D+00
 -0.233769D+06  0.304300D-01  0.961814D+00
 -0.233717D+06  0.304637D-01  0.961806D+00
 -0.233666D+06  0.304974D-01  0.961798D+00
 -0.233615D+06  0.305312D-01  0.961791D+00
 -0.233564D+06  0.305650D-01  0.961783D+00
 -0.233512D+06  0.305989D-01  0.961776D+00
 -0.233461D+06  0.306329D-01  0.961769D+00
 -0.233410D+06  0.306669D-01  0.961761D+00
 -0.233358D+06  0.307009D-01  0.961754D+00
 -0.233307D+06  0.307350D-01  0.961746D+00
 -0.233256D+06  0.307691D-01  0.961739D+00
 -0.233205D+06  0.308033D-01  0.961732D+00
 -0.233153D+06  0.308376D-01  0.961725D+00
 -0.233102D+06  0.308718D-01  0.961718D+00
 -0.233051D+06  0.309062D-01  0.961710D+00
 -0.232999D+06  0.309406D-01  0.961703D+00
 -0.232948D+06  0.309750D-01  0.961696D+00
 -0.232897D+06  0.310095D-01  0.961689D+00
 -0.232846D+06  0.310441D-01  0.961682D+00
 -0.232794D+06  0.310787D-01  0.961675D+00
 -0.232743D+06  0.311133D-01  0.961668D+00
 -0.232692D+06  0.311480D-01  0.961661D+00
 -0.232641D+06  0.311828D-01  0.961654D+00
 -0.232589D+06  0.312176D-01  0.961648D+00
 -0.232538D+06  0.312524D-01  0.961641D+00
 -0.232487D+06  0.312873D-01  0.961634D+00
 -0.232435D+06  0.313223D-01  0.961627D+00
 -0.232384D+06  0.313573D-01  0.961621D+00
 -0.232333D+06  0.313924D-01  0.961614D+00
 -0.232282D+06  0.314275D-01  0.961607D+00
 -0.232230D+06  0.314627D-01  0.961601D+00
 -0.232179D+06  0.314979D-01  0.961594D+00
 -0.232128D+06  0.315332D-01  0.961588D+00
 -0.232077D+06  0.315685D-01  0.961582D+00
 -0.232025D+06  0.316039D-01  0.961575D+00
 -0.231974D+06  0.316393D-01  0.961569D+00
 -0.231923D+06  0.316748D-01  0.961562D+00
 -0.231871D+06  0.317103D-01  0.961556D+00
 -0.231820D+06  0.317459D-01  0.961550D+00
 -0.231769D+06  0.317816D-01  0.961544D+00
 -0.231718D+06  0.318173D-01  0.961538D+00
 -0.231666D+06  0.318530D-01  0.961531D+00
 -0.231615D+06  0.318888D-01  0.961525D+00
 -0.231564D+06  0.319247D-01  0.961519D+00
 -0.231512D+06  0.319606D-01  0.961513D+00
 -0.231461D+06  0.319966D-01  0.961507D+00
 -0.231410D+06  0.320326D-01  0.961501D+00
 -0.231359D+06  0.320686D-01  0.961495D+00
 -0.231307D+06  0.321048D-01  0.961489D+00
 -0.231256D+06  0.321410D-01  0.961484D+00
 -0.231205D+06  0.321772D-01  0.961478D+00
 -0.231154D+06  0.322135D-01  0.961472D+00
 -0.231102D+06  0.322498D-01  0.961466D+00
 -0.231051D+06  0.322862D-01  0.961461D+00
 -0.231000D+06  0.323227D-01  0.961455D+00
 -0.230948D+06  0.323592D-01  0.961450D+00
 -0.230897D+06  0.323958D-01  0.961444D+00
 -0.230846D+06  0.324324D-01  0.961439D+00
 -0.230795D+06  0.324691D-01  0.961433D+00
 -0.230743D+06  0.325058D-01  0.961428D+00
 -0.230692D+06  0.325426D-01  0.961422D+00
 -0.230641D+06  0.325794D-01  0.961417D+00
 -0.230589D+06  0.326163D-01  0.961412D+00
 -0.230538D+06  0.326533D-01  0.961407D+00
 -0.230487D+06  0.326903D-01  0.961401D+00
 -0.230436D+06  0.327273D-01  0.961396D+00
 -0.230384D+06  0.327645D-01  0.961391D+00
 -0.230333D+06  0.328016D-01  0.961386D+00
 -0.230282D+06  0.328389D-01  0.961381D+00
 -0.230231D+06  0.328762D-01  0.961376D+00
 -0.230179D+06  0.329135D-01  0.961371D+00
 -0.230128D+06  0.329509D-01  0.961366D+00
 -0.230077D+06  0.329884D-01  0.961361D+00
 -0.230025D+06  0.330259D-01  0.961357D+00
 -0.229974D+06  0.330635D-01  0.961352D+00
 -0.229923D+06  0.331011D-01  0.961347D+00
 -0.229872D+06  0.331388D-01  0.961342D+00
 -0.229820D+06  0.331765D-01  0.961338D+00
 -0.229769D+06  0.332143D-01  0.961333D+00
 -0.229718D+06  0.332522D-01  0.961329D+00
 -0.229667D+06  0.332901D-01  0.961324D+00
 -0.229615D+06  0.333281D-01  0.961320D+00
 -0.229564D+06  0.333661D-01  0.961315D+00
 -0.229513D+06  0.334042D-01  0.961311D+00
 -0.229461D+06  0.334423D-01  0.961307D+00
 -0.229410D+06  0.334805D-01  0.961302D+00
 -0.229359D+06  0.335188D-01  0.961298D+00
 -0.229308D+06  0.335571D-01  0.961294D+00
 -0.229256D+06  0.335955D-01  0.961290D+00
 -0.229205D+06  0.336339D-01  0.961286D+00
 -0.229154D+06  0.336724D-01  0.961281D+00
 -0.229102D+06  0.337110D-01  0.961277D+00
 -0.229051D+06  0.337496D-01  0.961273D+00
 -0.229000D+06  0.337883D-01  0.961270D+00
 -0.228949D+06  0.338270D-01  0.961266D+00
